Date,SPX,GLD,USO,SLV,EUR/USD
02/07/2008,1336.9100341796875,89.8499984741211,558.4000244140625,16.670000076293945,1.4478904008865356
02/08/2008,1331.2900390625,91.0,583.2000122070312,17.025999069213867,1.5570987462997437
02/11/2008,1339.1300048828125,91.33000183105469,596.4000244140625,17.399999618530273,1.450200080871582
02/12/2008,1348.8599853515625,89.33000183105469,588.719970703125,17.033000946044922,1.4581936597824097
02/13/2008,1367.2099609375,89.44000244140625,592.8800048828125,17.131999969482422,1.455604076385498
02/14/2008,1348.8599853515625,89.70999908447266,606.0800170898438,17.086999893188477,1.4644076824188232
02/15/2008,1349.989990234375,89.1500015258789,607.4400024414062,16.95199966430664,1.4676098823547363
02/19/2008,1348.780029296875,91.58000183105469,630.47998046875,17.378000259399414,1.4729926586151123
02/20/2008,1360.030029296875,93.23999786376953,634.5599975585938,17.700000762939453,1.4722987413406372
02/21/2008,1342.530029296875,93.25,618.6400146484375,17.695999145507812,1.4815034866333008
02/22/2008,1353.1099853515625,93.38999938964844,628.7999877929688,17.916000366210938,1.4826017618179321
02/25/2008,1371.800048828125,92.73999786376953,629.9199829101562,17.989999771118164,1.4835914373397827
02/26/2008,1381.2900390625,93.70999908447266,640.7999877929688,18.600000381469727,1.4996100664138794
02/27/2008,1380.02001953125,94.77999877929688,631.3599853515625,19.132999420166016,1.5118072032928467
02/28/2008,1367.6800537109375,95.98999786376953,651.8400268554688,19.666000366210938,1.5195951461791992
02/29/2008,1330.6300048828125,96.18000030517578,643.3599853515625,19.667999267578125,1.519202709197998
03/03/2008,1331.3399658203125,97.23999786376953,650.5599975585938,20.163000106811523,1.5200109481811523
03/04/2008,1326.75,95.18000030517578,635.2000122070312,19.6200008392334,1.5210051536560059
03/05/2008,1333.699951171875,97.72000122070312,666.4000244140625,20.621000289916992,1.527697205543518
03/06/2008,1304.3399658203125,96.5,671.1199951171875,20.075000762939453,1.5385088920593262
03/07/2008,1293.3699951171875,96.08999633789062,669.8400268554688,20.040000915527344,1.5336012840270996
03/10/2008,1273.3699951171875,95.87000274658203,685.0399780273438,19.475000381469727,1.534095287322998
03/11/2008,1320.6500244140625,95.98999786376953,690.719970703125,19.520000457763672,1.5341894626617432
03/12/2008,1308.77001953125,97.01000213623047,695.3599853515625,19.969999313354492,1.5540015697479248
03/13/2008,1315.47998046875,98.33999633789062,697.6799926757812,20.4060001373291,1.5622069835662842
03/14/2008,1288.1400146484375,98.70999908447266,692.0800170898438,20.42099952697754,1.561792254447937
03/17/2008,1276.5999755859375,99.16999816894531,666.4000244140625,19.979999542236328,1.574803113937378
03/18/2008,1330.739990234375,96.5,686.4000244140625,19.378999710083008,1.565802812576294
03/19/2008,1298.4200439453125,93.04000091552734,658.3200073242188,18.250999450683594,1.5638928413391113
03/20/2008,1329.510009765625,89.91000366210938,650.4000244140625,16.701000213623047,1.54421067237854
03/24/2008,1349.8800048828125,90.0999984741211,642.0800170898438,16.78700065612793,1.5434956550598145
03/25/2008,1352.989990234375,92.7300033569336,651.760009765625,17.774999618530273,1.5612071752548218
03/26/2008,1341.1300048828125,93.80000305175781,678.47998046875,18.225000381469727,1.5824036598205566
03/27/2008,1325.760009765625,93.45999908447266,685.8400268554688,18.31999969482422,1.5814026594161987
03/28/2008,1315.219970703125,91.87999725341797,674.9600219726562,17.75,1.5760937929153442
03/31/2008,1322.699951171875,90.41000366210938,650.8800048828125,17.041000366210938,1.5757957696914673
04/02/2008,1367.530029296875,89.2699966430664,670.239990234375,17.246000289916992,1.5677913427352905
04/03/2008,1369.31005859375,89.41999816894531,669.2000122070312,17.229999542236328,1.5667105913162231
04/04/2008,1370.4000244140625,90.25,679.0399780273438,17.614999771118164,1.5736879110336304
04/07/2008,1372.5400390625,91.16999816894531,695.4400024414062,17.950000762939453,1.5704996585845947
04/08/2008,1365.5400390625,90.3499984741211,697.52001953125,17.506999969482422,1.5578023195266724
04/09/2008,1354.489990234375,92.29000091552734,711.2000122070312,18.014999389648438,1.5824036598205566
04/10/2008,1360.550048828125,91.7699966430664,705.4400024414062,17.812000274658203,1.57420814037323
04/11/2008,1332.8299560546875,91.30000305175781,707.8400268554688,17.577999114990234,1.5822033882141113
04/14/2008,1328.3199462890625,91.11000061035156,717.1199951171875,17.514999389648438,1.5825037956237793
04/15/2008,1334.4300537109375,91.66000366210938,731.52001953125,17.68199920654297,1.5786067247390747
04/16/2008,1364.7099609375,93.2699966430664,737.2000122070312,18.15399932861328,1.5958125591278076
04/17/2008,1365.56005859375,92.55999755859375,738.9600219726562,18.010000228881836,1.5902043581008911
04/18/2008,1390.3299560546875,90.62000274658203,750.3200073242188,17.67099952697754,1.5733908414840698
04/21/2008,1388.1700439453125,90.25,755.0399780273438,17.267000198364258,1.5911911725997925
04/22/2008,1375.93994140625,90.2699966430664,760.6400146484375,17.476999282836914,1.5987977981567383
04/23/2008,1379.9300537109375,89.22000122070312,761.4400024414062,17.000999450683594,1.58740234375
04/24/2008,1388.8199462890625,87.22000122070312,745.5999755859375,16.552000045776367,1.568406105041504
04/25/2008,1397.8399658203125,87.2699966430664,765.280029296875,16.684999465942383,1.5636972188949585
04/28/2008,1396.3699951171875,87.69000244140625,765.52001953125,16.84000015258789,1.5652881860733032
04/29/2008,1390.93994140625,85.80999755859375,743.9199829101562,16.381999969482422,1.556710958480835
04/30/2008,1385.5899658203125,86.6500015258789,740.0,16.719999313354492,1.5622069835662842
05/02/2008,1413.9000244140625,84.58000183105469,747.2000122070312,16.256999969482422,1.5434004068374634
05/05/2008,1407.489990234375,86.2699966430664,773.9199829101562,16.573999404907227,1.5498108863830566
05/06/2008,1418.260009765625,86.62999725341797,787.0399780273438,16.729999542236328,1.553591012954712
05/07/2008,1392.5699462890625,85.81999969482422,798.4000244140625,16.503000259399414,1.5385088920593262
05/08/2008,1397.6800537109375,87.23999786376953,805.280029296875,16.700000762939453,1.5464078187942505
05/09/2008,1388.280029296875,87.41999816894531,816.9600219726562,16.665000915527344,1.5489946603775024
05/12/2008,1403.5799560546875,86.98999786376953,800.8800048828125,16.996999740600586,1.5540015697479248
05/13/2008,1403.0400390625,85.38999938964844,813.6799926757812,16.554000854492188,1.547700047492981
05/14/2008,1408.6600341796875,85.19999694824219,801.760009765625,16.365999221801758,1.546910047531128
05/15/2008,1423.5699462890625,87.0,801.6799926757812,16.55500030517578,1.5450935363769531
05/16/2008,1425.3499755859375,89.0999984741211,818.1599731445312,16.75,1.5596001148223877
05/19/2008,1426.6300048828125,89.38999938964844,822.4000244140625,16.819000244140625,1.5527950525283813
05/20/2008,1413.4000244140625,90.9000015258789,834.4000244140625,17.5,1.5654107332229614
05/21/2008,1390.7099609375,91.95999908447266,866.47998046875,17.860000610351562,1.5788060426712036
05/22/2008,1394.3499755859375,90.9800033569336,845.0399780273438,17.780000686645508,1.573192834854126
05/23/2008,1375.9300537109375,91.2300033569336,855.5999755859375,18.020999908447266,1.5785070657730103
05/27/2008,1385.3499755859375,89.36000061035156,834.0800170898438,17.256000518798828,1.5690950155258179
05/28/2008,1390.8399658203125,89.13999938964844,847.3599853515625,17.264999389648438,1.5656068325042725
05/29/2008,1398.260009765625,86.51000213623047,818.0800170898438,16.47800064086914,1.5518070459365845
05/30/2008,1400.3800048828125,87.44999694824219,824.47998046875,16.67300033569336,1.5540982484817505
06/02/2008,1385.6700439453125,87.95999908447266,824.4000244140625,16.642000198364258,1.5546056032180786
06/03/2008,1377.6500244140625,86.87999725341797,805.2000122070312,16.586999893188477,1.5450220108032227
06/04/2008,1377.199951171875,86.6500015258789,791.8400268554688,16.641000747680664,1.5432575941085815
06/05/2008,1404.050048828125,86.44999694824219,831.5999755859375,16.972000122070312,1.5588949918746948
06/06/2008,1360.6800537109375,89.05999755859375,897.3599853515625,17.399999618530273,1.5785070657730103
06/09/2008,1361.760009765625,87.98999786376953,872.4000244140625,16.944000244140625,1.5643576383590698
06/10/2008,1358.43994140625,85.55000305175781,856.1599731445312,16.440000534057617,1.5464078187942505
06/11/2008,1335.489990234375,87.0199966430664,887.9199829101562,16.700000762939453,1.555790662765503
06/12/2008,1339.8699951171875,85.5999984741211,890.1599731445312,16.350000381469727,1.5460968017578125
06/13/2008,1360.030029296875,85.83000183105469,873.5999755859375,16.33099937438965,1.5369009971618652
06/16/2008,1360.1400146484375,87.01000213623047,871.9199829101562,16.950000762939453,1.5473887920379639
06/17/2008,1350.9300537109375,87.25,869.4400024414062,16.902000427246094,1.5521925687789917
06/18/2008,1337.81005859375,88.27999877929688,887.1199951171875,17.18899917602539,1.553808331489563
06/19/2008,1342.8299560546875,88.41999816894531,855.280029296875,17.152999877929688,1.550988793373108
06/20/2008,1317.9300537109375,88.94999694824219,873.1199951171875,17.195999145507812,1.5627930164337158
06/23/2008,1318.0,87.08999633789062,887.3599853515625,16.6299991607666,1.5522888898849487
06/24/2008,1314.2900390625,87.47000122070312,887.5999755859375,16.492000579833984,1.5570018291473389
06/25/2008,1321.969970703125,87.41999816894531,868.0,16.625999450683594,1.5673980712890625
06/26/2008,1283.1500244140625,90.61000061035156,904.9600219726562,17.024999618530273,1.5752992630004883
06/27/2008,1278.3800048828125,91.47000122070312,910.0,17.329999923706055,1.5752992630004883
06/30/2008,1280.0,91.4000015258789,909.280029296875,17.26300048828125,1.57500159740448
07/02/2008,1261.52001953125,93.16999816894531,934.719970703125,18.21500015258789,1.5878056287765503
07/03/2008,1262.9000244140625,92.05999755859375,934.5599975585938,18.000999450683594,1.5700066089630127
07/07/2008,1252.31005859375,91.2300033569336,919.5999755859375,17.600000381469727,1.5720057487487793
07/08/2008,1273.699951171875,90.86000061035156,879.3599853515625,17.663999557495117,1.5333895683288574
07/09/2008,1244.68994140625,91.5,877.2000122070312,17.950000762939453,1.5735888481140137
07/10/2008,1253.3900146484375,93.52999877929688,914.719970703125,18.1200008392334,1.5785070657730103
07/11/2008,1239.489990234375,95.16000366210938,939.1199951171875,18.638999938964844,1.5948964357376099
07/14/2008,1228.300048828125,95.91000366210938,939.8400268554688,18.934999465942383,1.589092493057251
07/15/2008,1214.9100341796875,96.16999816894531,899.1199951171875,18.700000762939453,1.5899008512496948
07/16/2008,1245.3599853515625,94.44000244140625,874.0,18.545000076293945,1.5822033882141113
07/17/2008,1260.3199462890625,94.22000122070312,844.239990234375,18.31999969482422,1.585590124130249
07/18/2008,1260.6800537109375,94.16999816894531,835.52001953125,17.968000411987305,1.5853890180587769
07/21/2008,1260.0,95.12000274658203,853.3599853515625,18.22800064086914,1.5913937091827393
07/22/2008,1277.0,93.05999755859375,826.5599975585938,17.759000778198242,1.5792051553726196
07/23/2008,1282.18994140625,90.56999969482422,800.1599731445312,17.190000534057617,1.5692428350448608
07/24/2008,1252.5400390625,91.33000183105469,811.6799926757812,17.260000228881836,1.568873643875122
07/25/2008,1257.760009765625,91.69000244140625,794.1599731445312,17.25,1.5672998428344727
07/28/2008,1234.3699951171875,91.7300033569336,804.3200073242188,17.360000610351562,1.5741338729858398
07/29/2008,1263.199951171875,90.58999633789062,784.3200073242188,17.190000534057617,1.5590895414352417
07/30/2008,1284.260009765625,89.5199966430664,817.0399780273438,17.360000610351562,1.5573655366897583
07/31/2008,1267.3800048828125,90.08000183105469,799.9199829101562,17.530000686645508,1.5593082904815674
08/08/2008,1296.3199462890625,84.43000030517578,741.4400024414062,15.1899995803833,1.5048909187316895
08/26/2008,1271.510009765625,81.2300033569336,751.2000122070312,13.449999809265137,1.4647936820983887
08/27/2008,1281.6600341796875,81.36000061035156,765.280029296875,13.350000381469727,1.4725805521011353
08/28/2008,1300.6800537109375,82.18000030517578,747.1199951171875,13.550000190734863,1.4714103937149048
08/29/2008,1282.8299560546875,81.70999908447266,742.9600219726562,13.369999885559082,1.4670931100845337
09/02/2008,1277.5799560546875,79.19999694824219,713.52001953125,12.9399995803833,1.4515894651412964
09/03/2008,1274.97998046875,78.88999938964844,707.52001953125,12.75,1.4486035108566284
09/04/2008,1236.8299560546875,78.38999938964844,696.1599731445312,12.630000114440918,1.4264928102493286
09/05/2008,1242.31005859375,78.9800033569336,688.47998046875,12.029999732971191,1.4274905920028687
09/08/2008,1267.7900390625,78.86000061035156,687.4400024414062,11.949999809265137,1.5050041675567627
09/09/2008,1224.510009765625,76.48999786376953,658.7999877929688,11.180000305175781,1.414847493171692
09/10/2008,1232.0400390625,74.22000122070312,663.760009765625,10.600000381469727,1.3984057903289795
09/11/2008,1249.050048828125,73.08000183105469,651.9199829101562,10.319999694824219,1.3995996713638306
09/12/2008,1251.699951171875,75.55000305175781,651.9199829101562,10.75,1.4239943027496338
09/15/2008,1192.699951171875,77.55999755859375,610.4000244140625,10.949999809265137,1.4268999099731445
09/16/2008,1213.5999755859375,76.79000091552734,599.9199829101562,10.399999618530273,1.4135074615478516
09/17/2008,1156.3900146484375,85.45999908447266,620.0,11.899999618530273,1.4329315423965454
09/18/2008,1206.510009765625,82.80000305175781,633.3599853515625,11.890000343322754,1.4304922819137573
09/19/2008,1255.0799560546875,85.9800033569336,661.0399780273438,12.460000038146973,1.441794753074646
09/22/2008,1207.0899658203125,89.18000030517578,700.9600219726562,13.350000381469727,1.4795963764190674
09/23/2008,1188.219970703125,88.31999969482422,689.0399780273438,13.180000305175781,1.4692918062210083
09/24/2008,1185.8699951171875,86.70999908447266,678.8800048828125,13.09000015258789,1.4633146524429321
09/25/2008,1209.1800537109375,86.44999694824219,693.52001953125,13.029999732971191,1.4641932249069214
09/26/2008,1213.27001953125,86.63999938964844,689.6799926757812,13.149999618530273,1.4598966836929321
09/29/2008,1106.4200439453125,89.56999969482422,616.719970703125,12.949999809265137,1.4393253326416016
09/30/2008,1166.3599853515625,85.06999969482422,656.0800170898438,11.850000381469727,1.409641981124878
10/01/2008,1161.06005859375,85.97000122070312,636.719970703125,12.329999923706055,1.4016202688217163
10/02/2008,1114.280029296875,82.33000183105469,606.5599975585938,10.800000190734863,1.380795955657959
10/03/2008,1099.22998046875,82.58999633789062,602.0,10.989999771118164,1.3784927129745483
10/06/2008,1056.8900146484375,84.27999877929688,572.8800048828125,10.75,1.3504936695098877
10/07/2008,996.22998046875,87.2699966430664,579.9199829101562,11.380000114440918,1.3588064908981323
10/08/2008,984.9400024414062,89.41999816894531,578.0800170898438,11.510000228881836,1.4957072734832764
10/09/2008,909.9199829101562,89.9000015258789,556.7999877929688,11.949999809265137,1.3598041534423828
10/10/2008,899.219970703125,83.22000122070312,532.0,9.800000190734863,1.3398001194000244
10/13/2008,1003.3499755859375,81.98999786376953,542.239990234375,10.59000015258789,1.3621937036514282
10/14/2008,998.010009765625,82.19999694824219,520.239990234375,10.859999656677246,1.3618041276931763
10/15/2008,907.8400268554688,83.30999755859375,485.8399963378906,10.270000457763672,1.3443931341171265
10/16/2008,946.4299926757812,79.29000091552734,474.7200012207031,9.600000381469727,1.3489997386932373
10/17/2008,940.5499877929688,77.20999908447266,474.9599914550781,9.229999542236328,1.3422999382019043
10/20/2008,985.4000244140625,78.5,494.3999938964844,9.770000457763672,1.3313274383544922
10/21/2008,955.0499877929688,76.02999877929688,470.1600036621094,9.979999542236328,1.3061139583587646
10/22/2008,896.780029296875,71.70999908447266,439.44000244140625,9.449999809265137,1.2816734313964844
10/23/2008,908.1099853515625,70.6500015258789,452.79998779296875,9.380000114440918,1.2944984436035156
10/24/2008,876.77001953125,72.20999908447266,424.0,9.130000114440918,1.2629930973052979
10/27/2008,848.9199829101562,72.18000030517578,406.79998779296875,8.850000381469727,1.2464631795883179
10/28/2008,940.510009765625,73.79000091552734,425.760009765625,9.050000190734863,1.2809016704559326
10/29/2008,930.0900268554688,74.0,445.44000244140625,9.670000076293945,1.2959243059158325
10/30/2008,954.0900268554688,72.70999908447266,432.0,9.680000305175781,1.2868025302886963
10/31/2008,968.75,71.33999633789062,444.7200012207031,9.579999923706055,1.2701960802078247
11/03/2008,966.2999877929688,71.0999984741211,419.9200134277344,9.619999885559082,1.2617977857589722
11/04/2008,1005.75,75.4800033569336,459.0400085449219,10.119999885559082,1.2983977794647217
11/05/2008,952.77001953125,72.80000305175781,430.7200012207031,10.210000038146973,1.2918059825897217
11/06/2008,904.8800048828125,72.22000122070312,401.20001220703125,9.899999618530273,1.2695027589797974
11/07/2008,930.989990234375,72.5,400.32000732421875,9.9399995803833,1.2714072465896606
11/10/2008,919.2100219726562,73.58000183105469,409.8399963378906,10.0600004196167,1.2747948169708252
11/11/2008,898.9500122070312,72.05000305175781,384.8800048828125,9.640000343322754,1.2515957355499268
11/12/2008,852.2999877929688,70.0,366.0,9.170000076293945,1.2459040880203247
11/13/2008,911.2899780273438,72.1500015258789,392.0,9.300000190734863,1.2788705825805664
11/14/2008,873.2899780273438,73.30000305175781,369.44000244140625,9.359999656677246,1.2596997022628784
11/17/2008,850.75,72.6500015258789,361.2799987792969,9.180000305175781,1.2643983364105225
11/18/2008,859.1199951171875,72.51000213623047,358.1600036621094,9.479999542236328,1.2636953592300415
11/19/2008,806.5800170898438,72.26000213623047,346.0799865722656,9.100000381469727,1.2505314350128174
11/20/2008,752.4400024414062,73.44999694824219,316.3999938964844,8.859999656677246,1.243904948234558
11/21/2008,800.030029296875,78.8499984741211,328.0,9.520000457763672,1.2590969800949097
11/24/2008,851.8099975585938,80.91000366210938,353.0400085449219,10.430000305175781,1.291772723197937
11/25/2008,857.3900146484375,80.87000274658203,330.8800048828125,10.1899995803833,1.303407073020935
11/26/2008,887.6799926757812,80.37999725341797,356.32000732421875,10.1899995803833,1.289923071861267
11/28/2008,896.239990234375,80.30999755859375,336.7200012207031,10.229999542236328,1.269792914390564
12/01/2008,816.2100219726562,75.6500015258789,319.1199951171875,9.180000305175781,1.2599060535430908
12/02/2008,848.8099975585938,76.94999694824219,308.0,9.489999771118164,1.2713264226913452
12/03/2008,870.739990234375,76.18000030517578,304.3999938964844,9.510000228881836,1.2707933187484741
12/04/2008,845.219970703125,75.5,283.2799987792969,9.380000114440918,1.277400255203247
12/05/2008,876.0700073242188,74.5199966430664,274.0,9.399999618530273,1.2716983556747437
12/08/2008,909.7000122070312,76.19999694824219,288.9599914550781,9.890000343322754,1.4918025732040405
12/09/2008,888.6699829101562,76.33000183105469,275.6000061035156,9.699999809265137,1.2926075458526611
12/10/2008,899.239990234375,79.75,286.4800109863281,10.119999885559082,1.3014055490493774
12/11/2008,873.5900268554688,80.6500015258789,309.1199951171875,10.199999809265137,1.3329956531524658
12/12/2008,879.72998046875,80.80999755859375,304.79998779296875,10.140000343322754,1.33539879322052
12/15/2008,868.5700073242188,82.5999984741211,294.7200012207031,10.550000190734863,1.3696004152297974
12/16/2008,913.1799926757812,84.45999908447266,291.5199890136719,11.029999732971191,1.4061928987503052
12/17/2008,904.4199829101562,85.43000030517578,278.4800109863281,11.289999961853027,1.440839171409607
12/18/2008,885.280029296875,83.87000274658203,261.8399963378906,10.84000015258789,1.4293065071105957
12/19/2008,887.8800048828125,82.62999725341797,264.4800109863281,10.670000076293945,1.392602562904358
12/22/2008,871.6300048828125,83.45999908447266,245.0399932861328,10.729999542236328,1.3959071636199951
12/23/2008,863.1599731445312,82.62999725341797,240.0,10.15999984741211,1.3937865495681763
12/24/2008,868.1500244140625,83.45999908447266,232.16000366210938,10.279999732971191,1.4008938074111938
12/26/2008,872.7999877929688,85.5999984741211,232.8000030517578,10.640000343322754,1.4027016162872314
12/29/2008,869.4199829101562,86.3499984741211,247.36000061035156,10.770000457763672,1.4039028882980347
12/30/2008,890.6400146484375,85.9000015258789,241.60000610351562,10.819999694824219,1.4140071868896484
12/31/2008,903.25,86.5199966430664,264.79998779296875,11.199999809265137,1.3979953527450562
01/02/2009,931.7999877929688,86.2300033569336,285.0400085449219,11.40999984741211,1.3922922611236572
01/05/2009,927.4500122070312,84.4800033569336,298.3999938964844,11.109999656677246,1.3645915985107422
01/06/2009,934.7000122070312,85.12999725341797,298.0,11.34000015258789,1.3510043621063232
01/07/2009,906.6500244140625,82.75,266.1600036621094,10.859999656677246,1.3610997200012207
01/08/2009,909.72998046875,84.45999908447266,265.6000061035156,10.989999771118164,1.3699005842208862
01/09/2009,890.3499755859375,83.91999816894531,258.9599914550781,11.100000381469727,1.345496654510498
01/12/2009,870.260009765625,80.76000213623047,245.1999969482422,10.5,1.3360053300857544
01/13/2009,871.7899780273438,80.87999725341797,254.72000122070312,10.600000381469727,1.3202017545700073
01/14/2009,842.6199951171875,79.79000091552734,249.83999633789062,10.449999809265137,1.3217023611068726
01/15/2009,843.739990234375,80.38999938964844,241.44000244140625,10.489999771118164,1.3158068656921387
01/16/2009,850.1199951171875,82.70999908447266,238.8800048828125,11.109999656677246,1.3292039632797241
01/20/2009,805.219970703125,84.5199966430664,229.27999877929688,11.09000015258789,1.2884937524795532
01/21/2009,840.239990234375,84.1500015258789,248.24000549316406,11.180000305175781,1.3005084991455078
01/22/2009,827.5,84.58000183105469,240.16000366210938,11.329999923706055,1.3006776571273804
01/23/2009,831.9500122070312,88.52999877929688,258.6400146484375,11.850000381469727,1.2964956760406494
01/26/2009,836.5700073242188,88.94999694824219,257.1199951171875,11.899999618530273,1.319191575050354
01/27/2009,845.7100219726562,88.37999725341797,236.0,11.850000381469727,1.3215975761413574
01/28/2009,874.0900268554688,87.41999816894531,238.0,11.859999656677246,1.3153221607208252
01/29/2009,845.1400146484375,89.5,233.75999450683594,12.260000228881836,1.2937949895858765
01/30/2009,825.8800048828125,91.30999755859375,233.75999450683594,12.520000457763672,1.2836971282958984
02/02/2009,825.4400024414062,88.83999633789062,227.1999969482422,12.210000038146973,1.2814927101135254
02/03/2009,838.510009765625,88.47000122070312,230.9600067138672,12.319999694824219,1.3012869358062744
02/04/2009,832.22998046875,89.18000030517578,226.16000366210938,12.420000076293945,1.2855618000030518
02/05/2009,845.8499755859375,90.12000274658203,230.47999572753906,12.75,1.2791157960891724
02/06/2009,868.5999755859375,89.58999633789062,225.60000610351562,12.90999984741211,1.2927078008651733
02/09/2009,869.8900146484375,88.31999969482422,226.0,12.720000267028809,1.2959076166152954
02/10/2009,827.1599731445312,90.20999908447266,215.27999877929688,12.979999542236328,1.2914056777954102
02/11/2009,833.739990234375,92.29000091552734,208.63999938964844,13.34000015258789,1.2868025302886963
02/12/2009,835.1900024414062,93.16999816894531,209.0399932861328,13.329999923706055,1.28909170627594
02/13/2009,826.8400268554688,92.55000305175781,204.8000030517578,13.539999961853027,1.2866039276123047
02/17/2009,789.1699829101562,95.44999694824219,187.67999267578125,13.989999771118164,1.2581939697265625
02/18/2009,788.4199829101562,96.91000366210938,182.8800048828125,14.170000076293945,1.256897211074829
02/19/2009,778.9400024414062,95.7699966430664,194.24000549316406,13.890000343322754,1.2659028768539429
02/20/2009,770.0499877929688,97.80000305175781,194.8000030517578,14.25,1.2932929992675781
02/23/2009,743.3300170898438,97.7300033569336,186.55999755859375,14.34000015258789,1.267812728881836
02/24/2009,773.1400146484375,94.7300033569336,195.52000427246094,13.609999656677246,1.2873989343643188
02/25/2009,764.9000244140625,93.1500015258789,208.0,13.489999771118164,1.2724264860153198
02/26/2009,752.8300170898438,93.05999755859375,217.83999633789062,12.970000267028809,1.2720541954040527
02/27/2009,735.0900268554688,92.62999725341797,216.39999389648438,12.880000114440918,1.2678931951522827
03/02/2009,700.8200073242188,90.93000030517578,195.83999633789062,12.770000457763672,1.256407618522644
03/03/2009,696.3300170898438,90.04000091552734,203.1199951171875,12.649999618530273,1.253179907798767
03/04/2009,712.8699951171875,88.98999786376953,220.8800048828125,12.779999732971191,1.2638070583343506
03/05/2009,682.5499877929688,91.98999786376953,212.47999572753906,13.149999618530273,1.2546736001968384
03/06/2009,683.3800048828125,92.29000091552734,223.9199981689453,13.180000305175781,1.2638070583343506
03/09/2009,676.530029296875,90.56999969482422,229.1999969482422,12.770000457763672,1.2622755765914917
03/10/2009,719.5999755859375,88.13999938964844,222.63999938964844,12.449999809265137,1.2716660499572754
03/11/2009,721.3599853515625,89.22000122070312,210.39999389648438,12.59000015258789,1.2806720733642578
03/12/2009,750.739990234375,91.0999984741211,225.83999633789062,12.789999961853027,1.289889931678772
03/13/2009,756.5499877929688,91.30000305175781,221.0399932861328,13.050000190734863,1.2929919958114624
03/16/2009,753.8900146484375,90.80000305175781,226.0,12.789999961853027,1.2976058721542358
03/17/2009,778.1199951171875,90.04000091552734,235.52000427246094,12.600000381469727,1.3033220767974854
03/18/2009,794.3499755859375,93.08999633789062,236.8800048828125,12.770000457763672,1.3483994007110596
03/19/2009,784.0399780273438,94.3499984741211,242.8800048828125,13.420000076293945,1.3661948442459106
03/20/2009,768.5399780273438,93.58999633789062,246.0800018310547,13.609999656677246,1.3581973314285278
03/23/2009,822.9199829101562,92.08000183105469,254.24000549316406,13.460000038146973,1.3620452880859375
03/24/2009,806.1199951171875,90.94999694824219,252.8800048828125,13.25,1.348126769065857
03/25/2009,813.8800048828125,91.9800033569336,249.67999267578125,13.350000381469727,1.3576995134353638
03/26/2009,832.8599853515625,91.93000030517578,256.1600036621094,13.350000381469727,1.3530701398849487
03/27/2009,815.9400024414062,90.69000244140625,246.0,13.149999618530273,1.3292039632797241
03/30/2009,787.530029296875,89.9800033569336,229.60000610351562,12.850000381469727,1.318617582321167
03/31/2009,797.8699951171875,90.27999877929688,232.39999389648438,12.789999961853027,1.3246963024139404
04/01/2009,811.0800170898438,91.02999877929688,228.63999938964844,12.84000015258789,1.3240998983383179
04/02/2009,834.3800048828125,88.80000305175781,247.83999633789062,12.770000457763672,1.346692442893982
